日付,時間 ,約定値,出来高
2025/12/05,14:48:19,259,"1,100"
2025/12/05,14:48:19,260,100
2025/12/05,14:48:19,261,"2,800"
2025/12/05,14:48:19,261,200
2025/12/05,14:48:19,263,700
2025/12/05,14:48:19,262,"3,400"
2025/12/05,14:48:18,262,400
2025/12/05,14:48:18,258,"3,400"
2025/12/05,14:48:15,258,100
2025/12/05,14:48:15,258,"2,000"
2025/12/05,14:48:15,258,200
2025/12/05,14:48:15,259,200
2025/12/05,14:48:15,260,100
2025/12/05,14:48:15,261,100
2025/12/05,14:48:15,262,200
2025/12/05,14:48:15,263,200
2025/12/05,14:48:15,263,100
2025/12/05,14:48:15,258,"1,600"
2025/12/05,14:48:15,259,"3,400"
2025/12/05,14:48:15,260,"4,000"
2025/12/05,14:48:15,261,"9,800"
2025/12/05,14:48:15,262,"8,600"
2025/12/05,14:48:15,263,"9,400"
2025/12/05,14:48:15,264,"2,500"
2025/12/05,14:48:15,265,"4,700"
2025/12/05,14:48:15,266,"1,700"
2025/12/05,14:48:15,267,"7,400"
2025/12/05,14:48:15,268,"6,000"
2025/12/05,14:48:15,269,"5,200"
2025/12/05,14:48:15,270,"11,600"
2025/12/05,14:48:15,271,"2,900"
2025/12/05,14:48:15,272,300
2025/12/05,14:48:15,273,900
2025/12/05,14:47:56,273,400
2025/12/05,14:47:56,274,600
2025/12/05,14:47:40,275,"3,000"
2025/12/05,14:47:36,276,100
2025/12/05,14:47:29,275,"4,100"
2025/12/05,14:47:28,275,"2,100"
2025/12/05,14:47:28,274,"1,900"
2025/12/05,14:47:24,273,300
2025/12/05,14:47:24,273,500
2025/12/05,14:47:22,274,"1,300"
2025/12/05,14:47:22,273,100
2025/12/05,14:47:20,274,"1,900"
2025/12/05,14:47:20,273,"2,000"
2025/12/05,14:47:20,272,100
2025/12/05,14:47:11,273,100
2025/12/05,14:47:09,270,700
2025/12/05,14:47:09,271,500
2025/12/05,14:47:08,274,500
2025/12/05,14:47:08,273,700
2025/12/05,14:47:08,272,100
2025/12/05,14:47:07,272,600
2025/12/05,14:47:05,271,700
2025/12/05,14:47:05,273,100
2025/12/05,14:47:04,271,700
2025/12/05,14:47:04,273,100
2025/12/05,14:47:03,272,600
2025/12/05,14:47:01,270,"1,100"
2025/12/05,14:47:01,271,"2,400"
2025/12/05,14:46:57,271,300
2025/12/05,14:46:57,271,200
2025/12/05,14:46:57,270,100
2025/12/05,14:46:56,270,400
2025/12/05,14:46:56,270,100
2025/12/05,14:46:55,270,500
2025/12/05,14:46:55,270,"3,500"
2025/12/05,14:46:55,271,"1,900"
2025/12/05,14:46:55,271,300
2025/12/05,14:46:55,271,"3,000"
2025/12/05,14:46:55,272,200
2025/12/05,14:46:55,272,600
2025/12/05,14:46:55,272,100
2025/12/05,14:46:55,272,100
2025/12/05,14:46:54,272,100
2025/12/05,14:46:52,273,"10,000"
2025/12/05,14:46:42,274,"1,100"
2025/12/05,14:46:42,274,"2,600"
2025/12/05,14:46:42,275,300
2025/12/05,14:46:31,275,100
2025/12/05,14:46:29,275,300
2025/12/05,14:46:27,275,200
2025/12/05,14:46:27,275,"1,000"
2025/12/05,14:46:25,275,"2,000"
2025/12/05,14:46:24,275,100
2025/12/05,14:46:14,276,600
2025/12/05,14:46:14,276,"1,000"
2025/12/05,14:46:05,276,100
2025/12/05,14:46:05,276,100
2025/12/05,14:46:05,278,"1,300"
2025/12/05,14:46:05,277,"1,600"
2025/12/05,14:46:05,276,100
2025/12/05,14:45:58,276,500
2025/12/05,14:45:58,276,500
2025/12/05,14:45:50,276,200
2025/12/05,14:45:41,276,800
2025/12/05,14:45:41,276,"2,900"
2025/12/05,14:45:36,276,"2,300"
2025/12/05,14:45:26,277,400
2025/12/05,14:45:26,277,100
2025/12/05,14:45:15,278,200
2025/12/05,14:45:14,277,100
2025/12/05,14:45:13,276,100
2025/12/05,14:45:08,277,200
2025/12/05,14:45:03,277,600
2025/12/05,14:45:02,276,"1,500"
2025/12/05,14:45:02,277,100
2025/12/05,14:45:02,277,"1,400"
2025/12/05,14:45:01,279,700
2025/12/05,14:44:59,279,100
2025/12/05,14:44:58,279,700
2025/12/05,14:44:58,279,"2,400"
2025/12/05,14:44:58,278,100
2025/12/05,14:44:51,278,100
2025/12/05,14:44:50,277,200
2025/12/05,14:44:50,278,100
2025/12/05,14:44:49,278,100
2025/12/05,14:44:47,279,300
2025/12/05,14:44:47,278,300
2025/12/05,14:44:47,277,100
2025/12/05,14:44:39,275,"1,500"
2025/12/05,14:44:39,277,400
2025/12/05,14:44:39,277,300
2025/12/05,14:44:37,277,200
2025/12/05,14:44:37,276,200
2025/12/05,14:44:28,275,100
2025/12/05,14:44:28,275,100
2025/12/05,14:44:28,275,200
2025/12/05,14:44:21,275,600
2025/12/05,14:44:21,275,400
2025/12/05,14:44:21,276,100
2025/12/05,14:44:21,276,200
2025/12/05,14:44:21,278,"1,400"
2025/12/05,14:44:21,278,600
2025/12/05,14:44:21,278,100
2025/12/05,14:44:21,278,"2,600"
2025/12/05,14:44:21,277,400
2025/12/05,14:44:21,276,200
2025/12/05,14:44:19,275,"2,200"
2025/12/05,14:44:19,276,800
2025/12/05,14:44:15,276,200
2025/12/05,14:44:14,277,100
2025/12/05,14:44:13,276,100
2025/12/05,14:44:13,276,100
2025/12/05,14:44:08,275,"1,000"
2025/12/05,14:44:08,276,100
2025/12/05,14:44:07,276,100
2025/12/05,14:44:07,276,100
2025/12/05,14:43:55,275,100
2025/12/05,14:43:51,276,200
2025/12/05,14:43:43,278,900
2025/12/05,14:43:43,277,"2,800"
2025/12/05,14:43:43,276,200
2025/12/05,14:43:43,275,100
2025/12/05,14:43:31,275,100
2025/12/05,14:43:31,276,"1,300"
2025/12/05,14:43:30,276,900
2025/12/05,14:43:30,276,800
2025/12/05,14:43:30,275,"1,100"
2025/12/05,14:43:29,274,500
2025/12/05,14:43:28,274,100
2025/12/05,14:43:27,276,600
2025/12/05,14:43:27,275,200
2025/12/05,14:43:27,274,"1,200"
2025/12/05,14:43:27,275,"1,200"
2025/12/05,14:43:27,275,400
2025/12/05,14:43:26,275,200
2025/12/05,14:43:20,275,700
2025/12/05,14:43:10,274,200
2025/12/05,14:43:10,275,300
2025/12/05,14:43:07,276,400
2025/12/05,14:43:06,275,"3,000"
2025/12/05,14:43:06,274,100
2025/12/05,14:43:05,274,"1,200"
2025/12/05,14:43:03,274,100
2025/12/05,14:43:03,275,400
2025/12/05,14:43:03,275,100
2025/12/05,14:43:00,275,100
2025/12/05,14:42:58,275,"1,200"
2025/12/05,14:42:55,273,500
2025/12/05,14:42:55,274,700
2025/12/05,14:42:54,275,100
2025/12/05,14:42:54,275,100
2025/12/05,14:42:54,275,"1,400"
2025/12/05,14:42:52,273,600
2025/12/05,14:42:52,274,100
2025/12/05,14:42:52,274,400
2025/12/05,14:42:52,274,"3,600"
2025/12/05,14:42:50,273,700
2025/12/05,14:42:50,272,300
2025/12/05,14:42:49,272,300
2025/12/05,14:42:48,273,600
2025/12/05,14:42:48,273,300
2025/12/05,14:42:48,273,100
2025/12/05,14:42:43,274,"1,400"
2025/12/05,14:42:43,274,"1,600"
2025/12/05,14:42:40,272,500
2025/12/05,14:42:39,272,100
2025/12/05,14:42:39,272,200
2025/12/05,14:42:39,272,"1,400"
2025/12/05,14:42:39,273,100
2025/12/05,14:42:39,272,"1,400"
2025/12/05,14:42:39,273,"1,200"
2025/12/05,14:42:39,274,"3,200"
2025/12/05,14:42:39,275,200
2025/12/05,14:42:39,275,500
2025/12/05,14:42:39,275,100
2025/12/05,14:42:39,275,300
2025/12/05,14:42:39,276,700
2025/12/05,14:42:39,277,"2,000"
2025/12/05,14:42:38,277,400
2025/12/05,14:42:38,278,400
2025/12/05,14:42:37,278,300
2025/12/05,14:42:30,280,500
2025/12/05,14:42:28,280,600
2025/12/05,14:42:28,280,"2,700"
2025/12/05,14:42:24,280,200
2025/12/05,14:42:19,278,"9,300"
2025/12/05,14:42:19,279,"5,200"
2025/12/05,14:42:19,279,"11,400"
2025/12/05,14:42:19,280,400
2025/12/05,14:42:16,282,"1,000"
2025/12/05,14:42:14,282,100
2025/12/05,14:42:08,282,200
2025/12/05,14:42:08,281,500
2025/12/05,14:42:07,280,600
2025/12/05,14:42:06,282,700
2025/12/05,14:42:06,281,"1,500"
2025/12/05,14:42:06,280,300
2025/12/05,14:42:03,280,300
2025/12/05,14:42:02,281,600
2025/12/05,14:42:01,280,400
2025/12/05,14:41:59,280,200
2025/12/05,14:41:52,279,500
2025/12/05,14:41:52,280,"2,500"
2025/12/05,14:41:52,281,"1,100"
2025/12/05,14:41:48,283,900
2025/12/05,14:41:48,282,600
2025/12/05,14:41:47,282,"1,500"
2025/12/05,14:41:44,281,100
2025/12/05,14:41:43,282,700
2025/12/05,14:41:41,281,200
2025/12/05,14:41:40,281,100
2025/12/05,14:41:40,282,600
2025/12/05,14:41:40,281,100
2025/12/05,14:41:39,281,"1,500"
2025/12/05,14:41:37,281,300
2025/12/05,14:41:36,281,100
2025/12/05,14:41:35,280,"1,600"
2025/12/05,14:41:35,280,300
2025/12/05,14:41:31,280,300
2025/12/05,14:41:30,280,100
2025/12/05,14:41:29,280,100
2025/12/05,14:41:28,280,200
2025/12/05,14:41:25,279,200
2025/12/05,14:41:25,279,800
2025/12/05,14:41:25,280,100
2025/12/05,14:41:24,283,400
2025/12/05,14:41:24,282,100
2025/12/05,14:41:24,281,200
2025/12/05,14:41:24,279,400
2025/12/05,14:41:23,282,"1,100"
2025/12/05,14:41:23,282,"2,700"
2025/12/05,14:41:23,281,500
2025/12/05,14:41:23,280,100
2025/12/05,14:41:22,278,"6,100"
2025/12/05,14:41:22,279,"5,400"
2025/12/05,14:41:22,280,"3,600"
2025/12/05,14:41:22,281,"2,500"
2025/12/05,14:41:22,282,"2,400"
2025/12/05,14:41:19,283,600
2025/12/05,14:41:19,283,500
2025/12/05,14:41:17,282,500
2025/12/05,14:41:16,283,500
2025/12/05,14:41:12,283,100
2025/12/05,14:41:12,284,"1,500"
2025/12/05,14:41:11,284,200
2025/12/05,14:41:10,283,200
2025/12/05,14:41:10,283,100
2025/12/05,14:41:09,284,"1,400"
2025/12/05,14:41:09,283,200
2025/12/05,14:41:06,284,100
2025/12/05,14:41:04,284,600
2025/12/05,14:41:04,283,100
2025/12/05,14:41:00,284,400
2025/12/05,14:41:00,283,300
2025/12/05,14:40:58,283,100
2025/12/05,14:40:56,282,100
2025/12/05,14:40:56,284,700
2025/12/05,14:40:56,282,200
2025/12/05,14:40:56,283,300
2025/12/05,14:40:53,284,700
2025/12/05,14:40:52,284,400
2025/12/05,14:40:52,283,"1,600"
2025/12/05,14:40:51,283,400
2025/12/05,14:40:50,284,800
2025/12/05,14:40:48,284,100
2025/12/05,14:40:47,284,100
2025/12/05,14:40:47,283,500
2025/12/05,14:40:45,283,"3,400"
2025/12/05,14:40:45,283,600
2025/12/05,14:40:43,284,100
2025/12/05,14:40:43,284,500
2025/12/05,14:40:42,283,900
2025/12/05,14:40:42,282,300
2025/12/05,14:40:39,282,"1,800"
2025/12/05,14:40:39,282,"3,500"
2025/12/05,14:40:37,283,"1,800"
2025/12/05,14:40:34,282,600
2025/12/05,14:40:33,282,200
2025/12/05,14:40:32,283,"1,500"
2025/12/05,14:40:29,283,100
2025/12/05,14:40:28,283,300
2025/12/05,14:40:28,283,200
2025/12/05,14:40:28,284,100
2025/12/05,14:40:27,283,100
2025/12/05,14:40:27,283,400
2025/12/05,14:40:26,284,400
2025/12/05,14:40:26,284,"1,500"
2025/12/05,14:40:26,283,"1,100"
2025/12/05,14:40:26,283,400
2025/12/05,14:40:25,283,"1,000"
2025/12/05,14:40:24,284,300
2025/12/05,14:40:24,283,100
2025/12/05,14:40:21,283,"2,600"
2025/12/05,14:40:21,283,300
2025/12/05,14:40:20,283,400
2025/12/05,14:40:19,283,400
2025/12/05,14:40:18,283,300
2025/12/05,14:40:18,284,100
2025/12/05,14:40:18,284,"1,400"
2025/12/05,14:40:17,283,"6,800"
2025/12/05,14:40:17,283,"1,000"
2025/12/05,14:40:17,283,"3,000"
2025/12/05,14:40:16,283,100
2025/12/05,14:40:15,283,600
2025/12/05,14:40:15,282,100
2025/12/05,14:40:14,283,100
2025/12/05,14:40:13,282,900
2025/12/05,14:40:12,283,300
2025/12/05,14:40:11,282,500
2025/12/05,14:40:09,282,"1,200"
2025/12/05,14:40:09,282,300
2025/12/05,14:40:06,282,300
2025/12/05,14:40:04,282,300
2025/12/05,14:40:02,281,100
2025/12/05,14:40:01,283,"1,400"
2025/12/05,14:40:01,282,"1,600"
2025/12/05,14:40:01,282,300
2025/12/05,14:39:59,283,300
2025/12/05,14:39:59,282,200
2025/12/05,14:39:59,282,200
2025/12/05,14:39:58,282,300
2025/12/05,14:39:58,281,"1,000"
2025/12/05,14:39:58,281,100
2025/12/05,14:39:57,281,300
2025/12/05,14:39:56,281,100
2025/12/05,14:39:56,282,100
2025/12/05,14:39:55,282,100
2025/12/05,14:39:53,282,500
2025/12/05,14:39:52,282,100
2025/12/05,14:39:47,281,400
2025/12/05,14:39:45,282,100
2025/12/05,14:39:45,282,"2,200"
2025/12/05,14:39:45,282,"1,800"
2025/12/05,14:39:44,280,100
2025/12/05,14:39:43,280,"3,700"
2025/12/05,14:39:43,281,500
2025/12/05,14:39:38,282,"1,500"
2025/12/05,14:39:36,281,300
2025/12/05,14:39:36,281,"5,900"
2025/12/05,14:39:35,280,100
2025/12/05,14:39:33,280,100
2025/12/05,14:39:32,280,"1,900"
2025/12/05,14:39:32,280,"1,200"
2025/12/05,14:39:32,280,300
2025/12/05,14:39:31,280,200
2025/12/05,14:39:28,280,200
2025/12/05,14:39:28,279,200
2025/12/05,14:39:27,280,100
2025/12/05,14:39:27,279,100
2025/12/05,14:39:26,281,400
2025/12/05,14:39:26,280,400
2025/12/05,14:39:23,280,200
2025/12/05,14:39:22,280,"1,200"
2025/12/05,14:39:22,280,"1,400"
2025/12/05,14:39:22,279,800
2025/12/05,14:39:19,278,"1,100"
2025/12/05,14:39:18,279,200
2025/12/05,14:39:16,279,500
2025/12/05,14:39:13,281,900
2025/12/05,14:39:13,280,100
2025/12/05,14:39:13,280,100
2025/12/05,14:39:12,279,"2,800"
2025/12/05,14:39:12,279,100
2025/12/05,14:39:11,279,"2,000"
2025/12/05,14:39:09,278,500
2025/12/05,14:39:08,277,"1,200"
2025/12/05,14:39:08,277,100
2025/12/05,14:39:08,276,100
2025/12/05,14:39:08,276,400
2025/12/05,14:39:08,277,100
2025/12/05,14:39:05,278,500
2025/12/05,14:39:05,279,300
2025/12/05,14:39:04,278,"1,200"
2025/12/05,14:39:04,278,100
2025/12/05,14:39:03,279,100
2025/12/05,14:39:03,279,"6,500"
2025/12/05,14:39:03,280,"1,200"
2025/12/05,14:39:03,280,"2,500"
2025/12/05,14:39:03,281,"2,800"
2025/12/05,14:39:02,282,400
2025/12/05,14:39:02,281,500
2025/12/05,14:39:02,281,500
2025/12/05,14:39:01,281,400
2025/12/05,14:39:00,282,"2,000"
2025/12/05,14:39:00,282,300
2025/12/05,14:39:00,283,200
2025/12/05,14:39:00,283,500
2025/12/05,14:38:59,283,"5,100"
2025/12/05,14:38:59,284,100
2025/12/05,14:38:59,285,200
2025/12/05,14:38:59,285,200
2025/12/05,14:38:59,284,700
2025/12/05,14:38:58,286,200
2025/12/05,14:38:58,286,"2,400"
2025/12/05,14:38:58,285,400
2025/12/05,14:38:57,285,200
2025/12/05,14:38:57,284,"1,000"
2025/12/05,14:38:57,285,700
2025/12/05,14:38:57,285,100
2025/12/05,14:38:56,285,200
2025/12/05,14:38:55,286,"1,000"
2025/12/05,14:38:54,285,"9,500"
2025/12/05,14:38:54,285,"11,700"
2025/12/05,14:38:54,284,"2,700"
2025/12/05,14:38:54,284,300
2025/12/05,14:38:52,283,100
2025/12/05,14:38:51,283,300
2025/12/05,14:38:51,283,100
2025/12/05,14:38:50,283,500
2025/12/05,14:38:50,283,700
2025/12/05,14:38:50,283,100
2025/12/05,14:38:50,283,"2,000"
2025/12/05,14:38:48,282,100
2025/12/05,14:38:48,282,100
2025/12/05,14:38:48,282,300
2025/12/05,14:38:43,282,700
2025/12/05,14:38:43,282,100
2025/12/05,14:38:43,282,500
2025/12/05,14:38:42,282,100
2025/12/05,14:38:41,282,100
2025/12/05,14:38:41,281,500
2025/12/05,14:38:34,282,600
2025/12/05,14:38:34,281,500
2025/12/05,14:38:34,281,100
2025/12/05,14:38:33,280,"4,000"
2025/12/05,14:38:27,280,400
2025/12/05,14:38:27,281,100
2025/12/05,14:38:26,281,100
2025/12/05,14:38:24,281,"1,400"
2025/12/05,14:38:23,281,100
2025/12/05,14:38:21,282,200
2025/12/05,14:38:21,282,100
2025/12/05,14:38:21,281,400
2025/12/05,14:38:20,280,"3,100"
2025/12/05,14:38:20,281,100
2025/12/05,14:38:20,284,"3,000"
2025/12/05,14:38:20,283,"2,200"
2025/12/05,14:38:20,282,"1,400"
2025/12/05,14:38:20,281,300
2025/12/05,14:38:16,281,300
2025/12/05,14:38:16,281,200
2025/12/05,14:38:14,280,200
2025/12/05,14:38:14,279,500
2025/12/05,14:38:12,280,300
2025/12/05,14:38:11,281,100
2025/12/05,14:38:10,280,100
2025/12/05,14:38:09,281,100
2025/12/05,14:38:07,280,"2,400"
2025/12/05,14:38:07,280,"1,400"
2025/12/05,14:38:07,281,"1,200"
2025/12/05,14:38:07,281,"2,700"
2025/12/05,14:38:07,282,300
2025/12/05,14:38:05,283,200
2025/12/05,14:38:05,282,500
2025/12/05,14:38:04,282,500
2025/12/05,14:38:02,282,200
2025/12/05,14:38:02,283,200
2025/12/05,14:38:01,284,"6,900"
2025/12/05,14:38:01,285,"5,000"
2025/12/05,14:38:00,284,300
2025/12/05,14:38:00,285,200
2025/12/05,14:37:59,285,"2,000"
2025/12/05,14:37:59,285,900
2025/12/05,14:37:58,285,"1,000"
2025/12/05,14:37:58,285,"1,400"
2025/12/05,14:37:56,285,"3,200"
2025/12/05,14:37:56,284,400
2025/12/05,14:37:56,283,"1,400"
2025/12/05,14:37:55,283,600
2025/12/05,14:37:55,284,"2,000"
2025/12/05,14:37:55,284,"2,000"
2025/12/05,14:37:55,283,200
2025/12/05,14:37:55,283,300
2025/12/05,14:37:54,284,700
2025/12/05,14:37:54,283,100
2025/12/05,14:37:54,282,100
2025/12/05,14:37:54,283,"3,300"
2025/12/05,14:37:54,283,800
2025/12/05,14:37:54,283,"6,000"
2025/12/05,14:37:53,283,"3,700"
2025/12/05,14:37:53,282,"6,000"
2025/12/05,14:37:51,282,600
2025/12/05,14:37:51,281,"1,600"
2025/12/05,14:37:51,281,400
2025/12/05,14:37:50,280,100
2025/12/05,14:37:50,279,"1,700"
2025/12/05,14:37:49,281,"1,000"
2025/12/05,14:37:49,281,"1,000"
2025/12/05,14:37:49,280,200
2025/12/05,14:37:49,280,100
2025/12/05,14:37:48,282,"1,000"
2025/12/05,14:37:48,281,"2,600"
2025/12/05,14:37:48,280,"4,200"
2025/12/05,14:37:47,279,100
2025/12/05,14:37:44,278,100
2025/12/05,14:37:44,279,500
2025/12/05,14:37:44,279,"4,000"
2025/12/05,14:37:43,279,900
2025/12/05,14:37:43,277,100
2025/12/05,14:37:41,278,200
2025/12/05,14:37:41,278,400
2025/12/05,14:37:39,279,"1,600"
2025/12/05,14:37:38,278,100
2025/12/05,14:37:38,278,"2,000"
2025/12/05,14:37:35,278,100
2025/12/05,14:37:33,278,"1,000"
2025/12/05,14:37:33,277,500
2025/12/05,14:37:27,277,"3,800"
2025/12/05,14:37:27,276,800
2025/12/05,14:37:18,275,500
2025/12/05,14:37:17,275,100
2025/12/05,14:37:09,275,600
2025/12/05,14:37:04,276,200
2025/12/05,14:37:03,276,400
2025/12/05,14:36:52,276,"1,000"
2025/12/05,14:36:52,275,"1,000"
2025/12/05,14:36:50,275,"3,500"
2025/12/05,14:36:50,275,"2,000"
2025/12/05,14:36:48,276,500
2025/12/05,14:36:44,276,200
2025/12/05,14:36:43,275,500
2025/12/05,14:36:42,276,500
2025/12/05,14:36:42,275,500
2025/12/05,14:36:39,274,400
2025/12/05,14:36:37,274,"2,200"
2025/12/05,14:36:37,274,"1,000"
2025/12/05,14:36:37,274,900
2025/12/05,14:36:36,275,100
2025/12/05,14:36:32,274,100
2025/12/05,14:36:31,275,100
2025/12/05,14:36:25,274,300
2025/12/05,14:36:23,274,100
2025/12/05,14:36:23,274,100
2025/12/05,14:36:23,274,100
2025/12/05,14:36:23,274,100
2025/12/05,14:36:20,275,100
2025/12/05,14:36:19,274,100
2025/12/05,14:36:19,274,100
2025/12/05,14:36:17,273,100
2025/12/05,14:36:16,276,100
2025/12/05,14:36:16,275,100
2025/12/05,14:36:15,274,300
2025/12/05,14:36:15,272,100
2025/12/05,14:36:15,273,"3,500"
2025/12/05,14:36:15,274,400
2025/12/05,14:36:14,274,100
2025/12/05,14:36:14,276,100
2025/12/05,14:36:14,275,100
2025/12/05,14:36:14,274,800
2025/12/05,14:36:14,274,"2,600"
2025/12/05,14:36:12,274,600
2025/12/05,14:36:12,276,100
2025/12/05,14:36:12,275,100
2025/12/05,14:36:12,275,500
2025/12/05,14:36:11,274,200
2025/12/05,14:36:11,274,100
2025/12/05,14:36:10,274,100
2025/12/05,14:36:09,274,100
2025/12/05,14:36:09,274,100
2025/12/05,14:36:09,274,500
2025/12/05,14:36:09,275,"2,900"
2025/12/05,14:36:08,276,"2,700"
2025/12/05,14:36:07,276,200
2025/12/05,14:36:06,276,100
2025/12/05,14:36:06,276,200
2025/12/05,14:36:04,277,"1,900"
2025/12/05,14:36:04,277,200
2025/12/05,14:36:01,277,800
2025/12/05,14:36:00,279,100
2025/12/05,14:35:59,277,"8,900"
2025/12/05,14:35:59,278,"1,100"
2025/12/05,14:35:59,278,"2,000"
2025/12/05,14:35:59,278,"4,800"
2025/12/05,14:35:59,279,"4,200"
2025/12/05,14:35:59,280,"1,000"
2025/12/05,14:35:59,281,800
2025/12/05,14:35:57,280,"4,300"
2025/12/05,14:35:57,281,100
2025/12/05,14:35:57,281,"1,100"
2025/12/05,14:35:57,281,"1,900"
2025/12/05,14:35:56,281,200
2025/12/05,14:35:55,282,100
2025/12/05,14:35:55,281,300
2025/12/05,14:35:54,281,100
2025/12/05,14:35:54,281,500
2025/12/05,14:35:52,281,100
2025/12/05,14:35:52,281,100
2025/12/05,14:35:52,280,200
2025/12/05,14:35:52,279,600
2025/12/05,14:35:52,279,800
2025/12/05,14:35:49,280,"3,200"
2025/12/05,14:35:48,281,"1,000"
2025/12/05,14:35:48,281,300
2025/12/05,14:35:45,281,300
2025/12/05,14:35:44,281,100
2025/12/05,14:35:44,281,100
2025/12/05,14:35:39,281,100
2025/12/05,14:35:39,282,800
2025/12/05,14:35:39,282,"2,200"
2025/12/05,14:35:38,280,900
2025/12/05,14:35:38,281,700
2025/12/05,14:35:38,282,800
2025/12/05,14:35:37,280,600
2025/12/05,14:35:36,282,800
2025/12/05,14:35:35,282,800
2025/12/05,14:35:34,281,"2,300"
2025/12/05,14:35:34,282,100
2025/12/05,14:35:33,281,200
2025/12/05,14:35:33,283,100
2025/12/05,14:35:32,283,800
2025/12/05,14:35:32,282,100
2025/12/05,14:35:30,281,100
2025/12/05,14:35:29,280,"1,500"
2025/12/05,14:35:29,280,500
2025/12/05,14:35:27,283,"4,400"
2025/12/05,14:35:27,282,"3,400"
2025/12/05,14:35:27,281,"1,900"
2025/12/05,14:35:27,280,300
2025/12/05,14:35:27,279,900
2025/12/05,14:35:26,279,100
2025/12/05,14:35:24,280,"3,600"
2025/12/05,14:35:24,279,"3,000"
2025/12/05,14:35:23,279,500
2025/12/05,14:35:23,280,200
2025/12/05,14:35:23,279,"3,700"
2025/12/05,14:35:22,280,500
2025/12/05,14:35:21,280,500
2025/12/05,14:35:21,279,100
2025/12/05,14:35:21,280,100
2025/12/05,14:35:20,280,200
2025/12/05,14:35:20,279,800
2025/12/05,14:35:20,279,100
2025/12/05,14:35:19,279,700
2025/12/05,14:35:18,279,100
2025/12/05,14:35:18,279,200
2025/12/05,14:35:17,278,200
2025/12/05,14:35:16,279,500
2025/12/05,14:35:16,279,400
2025/12/05,14:35:14,278,400
2025/12/05,14:35:14,277,100
2025/12/05,14:35:12,278,200
2025/12/05,14:35:12,278,300
2025/12/05,14:35:07,278,100
2025/12/05,14:35:05,277,"1,400"
2025/12/05,14:35:05,278,700
2025/12/05,14:35:04,278,100
2025/12/05,14:35:03,277,100
2025/12/05,14:35:03,278,300
2025/12/05,14:35:03,278,"1,300"
2025/12/05,14:35:03,278,700
2025/12/05,14:34:59,278,200
2025/12/05,14:34:57,278,200
2025/12/05,14:34:53,277,700
2025/12/05,14:34:50,278,100
2025/12/05,14:34:49,278,100
2025/12/05,14:34:47,278,100
2025/12/05,14:34:47,277,300
2025/12/05,14:34:47,280,300
2025/12/05,14:34:47,279,200
2025/12/05,14:34:46,276,"7,500"
2025/12/05,14:34:46,277,"1,900"
2025/12/05,14:34:46,278,500
2025/12/05,14:34:46,279,100
2025/12/05,14:34:44,278,100
2025/12/05,14:34:43,280,"5,400"
2025/12/05,14:34:43,279,"3,200"
2025/12/05,14:34:43,278,"1,400"
2025/12/05,14:34:42,278,200
2025/12/05,14:34:41,277,200
2025/12/05,14:34:40,278,500
2025/12/05,14:34:38,278,500
2025/12/05,14:34:38,278,100
2025/12/05,14:34:34,278,100
2025/12/05,14:34:34,278,200
2025/12/05,14:34:32,278,100
2025/12/05,14:34:31,276,"1,200"
2025/12/05,14:34:31,276,"1,000"
2025/12/05,14:34:31,277,100
2025/12/05,14:34:31,277,200
2025/12/05,14:34:30,280,"3,800"
2025/12/05,14:34:30,279,"3,500"
2025/12/05,14:34:30,278,"2,000"
2025/12/05,14:34:30,277,600
2025/12/05,14:34:30,276,100
2025/12/05,14:34:29,276,700
2025/12/05,14:34:28,276,300
2025/12/05,14:34:28,277,500
2025/12/05,14:34:28,277,200
2025/12/05,14:34:27,276,300
2025/12/05,14:34:27,277,600
2025/12/05,14:34:27,278,100
2025/12/05,14:34:27,278,200
2025/12/05,14:34:25,279,"4,100"
2025/12/05,14:34:25,278,400
2025/12/05,14:34:21,276,700
2025/12/05,14:34:19,275,"1,200"
2025/12/05,14:34:19,276,200
2025/12/05,14:34:19,277,500
2025/12/05,14:34:18,276,100
2025/12/05,14:34:17,276,300
2025/12/05,14:34:17,278,900
2025/12/05,14:34:17,278,300
2025/12/05,14:34:16,276,100
2025/12/05,14:34:16,277,200
2025/12/05,14:34:16,277,100
2025/12/05,14:34:16,277,200
2025/12/05,14:34:12,280,"6,100"
2025/12/05,14:34:12,279,"3,300"
2025/12/05,14:34:12,278,"3,700"
2025/12/05,14:34:12,277,"2,000"
2025/12/05,14:34:12,276,"3,300"
2025/12/05,14:34:12,275,"6,600"
2025/12/05,14:34:12,274,"3,400"
2025/12/05,14:34:12,273,"1,100"
2025/12/05,14:34:12,272,300
2025/12/05,14:34:12,271,100
2025/12/05,14:34:10,270,"2,700"
2025/12/05,14:34:10,270,800
2025/12/05,14:34:09,271,100
2025/12/05,14:34:09,273,700
2025/12/05,14:34:09,272,400
2025/12/05,14:34:09,271,100
2025/12/05,14:34:09,271,100
2025/12/05,14:34:06,271,200
2025/12/05,14:34:04,271,400
2025/12/05,14:34:04,271,100
2025/12/05,14:34:04,270,300
2025/12/05,14:34:02,269,700
2025/12/05,14:33:59,269,500
2025/12/05,14:33:57,269,100
2025/12/05,14:33:45,266,700
2025/12/05,14:33:45,267,100
2025/12/05,14:33:45,268,200
2025/12/05,14:33:45,267,700
2025/12/05,14:33:45,267,100
2025/12/05,14:33:45,268,200
2025/12/05,14:33:44,269,200
