日付,時間 ,約定値,出来高
2025/12/05,09:02:03,308,600
2025/12/05,09:02:01,309,100
2025/12/05,09:02:00,309,"1,000"
2025/12/05,09:01:59,308,100
2025/12/05,09:01:59,308,100
2025/12/05,09:01:58,308,"4,200"
2025/12/05,09:01:58,309,100
2025/12/05,09:01:58,310,400
2025/12/05,09:01:57,310,300
2025/12/05,09:01:56,310,"1,200"
2025/12/05,09:01:56,310,100
2025/12/05,09:01:56,310,"2,100"
2025/12/05,09:01:56,309,"1,600"
2025/12/05,09:01:56,309,"1,500"
2025/12/05,09:01:54,308,500
2025/12/05,09:01:53,308,500
2025/12/05,09:01:53,308,"1,100"
2025/12/05,09:01:53,308,"2,600"
2025/12/05,09:01:51,307,200
2025/12/05,09:01:50,307,700
2025/12/05,09:01:50,308,800
2025/12/05,09:01:50,307,800
2025/12/05,09:01:50,308,"1,200"
2025/12/05,09:01:50,309,"2,000"
2025/12/05,09:01:46,309,"3,100"
2025/12/05,09:01:44,309,500
2025/12/05,09:01:43,310,300
2025/12/05,09:01:43,310,100
2025/12/05,09:01:42,309,100
2025/12/05,09:01:42,310,100
2025/12/05,09:01:41,309,300
2025/12/05,09:01:41,309,800
2025/12/05,09:01:41,309,"1,000"
2025/12/05,09:01:41,309,300
2025/12/05,09:01:41,309,500
2025/12/05,09:01:40,309,300
2025/12/05,09:01:40,309,300
2025/12/05,09:01:40,309,200
2025/12/05,09:01:40,309,900
2025/12/05,09:01:40,310,"7,200"
2025/12/05,09:01:40,310,"1,300"
2025/12/05,09:01:40,310,"2,700"
2025/12/05,09:01:40,310,"6,000"
2025/12/05,09:01:40,311,100
2025/12/05,09:01:40,311,"3,300"
2025/12/05,09:01:40,312,"1,700"
2025/12/05,09:01:40,313,"1,000"
2025/12/05,09:01:40,313,500
2025/12/05,09:01:40,313,200
2025/12/05,09:01:39,314,"4,500"
2025/12/05,09:01:38,315,"1,900"
2025/12/05,09:01:38,315,"1,000"
2025/12/05,09:01:36,315,800
2025/12/05,09:01:34,316,700
2025/12/05,09:01:34,316,700
2025/12/05,09:01:32,317,"4,300"
2025/12/05,09:01:29,318,700
2025/12/05,09:01:19,318,200
2025/12/05,09:01:19,319,100
2025/12/05,09:01:19,319,"1,000"
2025/12/05,09:01:15,318,500
2025/12/05,09:01:12,318,100
2025/12/05,09:01:12,318,"2,800"
2025/12/05,09:01:12,318,100
2025/12/05,09:01:08,319,200
2025/12/05,09:01:07,319,200
2025/12/05,09:01:07,321,100
2025/12/05,09:01:07,322,800
2025/12/05,09:01:07,321,500
2025/12/05,09:01:07,320,400
2025/12/05,09:01:05,319,100
2025/12/05,09:01:04,319,"1,100"
2025/12/05,09:01:03,319,200
2025/12/05,09:01:03,316,700
2025/12/05,09:01:03,317,300
2025/12/05,09:01:02,318,"1,300"
2025/12/05,09:01:02,318,100
2025/12/05,09:01:02,317,"1,200"
2025/12/05,09:01:02,317,100
2025/12/05,09:01:01,317,200
2025/12/05,09:01:01,317,500
2025/12/05,09:01:00,317,"3,300"
2025/12/05,09:00:59,318,200
2025/12/05,09:00:57,318,500
2025/12/05,09:00:56,318,600
2025/12/05,09:00:56,319,"1,400"
2025/12/05,09:00:53,320,500
2025/12/05,09:00:52,319,100
2025/12/05,09:00:51,320,400
2025/12/05,09:00:51,319,300
2025/12/05,09:00:49,319,100
2025/12/05,09:00:48,322,"1,000"
2025/12/05,09:00:48,321,900
2025/12/05,09:00:48,320,100
2025/12/05,09:00:46,319,100
2025/12/05,09:00:43,320,100
2025/12/05,09:00:43,320,"1,900"
2025/12/05,09:00:41,320,"1,000"
2025/12/05,09:00:41,320,100
2025/12/05,09:00:41,319,"2,100"
2025/12/05,09:00:41,320,900
2025/12/05,09:00:40,321,"1,000"
2025/12/05,09:00:39,320,300
2025/12/05,09:00:39,320,400
2025/12/05,09:00:39,320,"1,500"
2025/12/05,09:00:39,319,200
2025/12/05,09:00:37,319,400
2025/12/05,09:00:37,318,100
2025/12/05,09:00:37,319,100
2025/12/05,09:00:37,318,600
2025/12/05,09:00:36,317,"1,900"
2025/12/05,09:00:36,317,900
2025/12/05,09:00:36,316,"1,100"
2025/12/05,09:00:35,315,"1,000"
2025/12/05,09:00:35,315,500
2025/12/05,09:00:34,316,100
2025/12/05,09:00:33,315,100
2025/12/05,09:00:33,315,200
2025/12/05,09:00:33,314,"1,000"
2025/12/05,09:00:32,315,100
2025/12/05,09:00:32,315,500
2025/12/05,09:00:31,317,400
2025/12/05,09:00:31,316,100
2025/12/05,09:00:30,316,200
2025/12/05,09:00:30,316,"2,600"
2025/12/05,09:00:29,316,"2,300"
2025/12/05,09:00:28,316,100
2025/12/05,09:00:28,315,100
2025/12/05,09:00:28,315,500
2025/12/05,09:00:28,315,600
2025/12/05,09:00:28,315,"1,600"
2025/12/05,09:00:28,316,"1,200"
2025/12/05,09:00:25,317,"4,900"
2025/12/05,09:00:25,317,100
2025/12/05,09:00:25,318,100
2025/12/05,09:00:23,318,500
2025/12/05,09:00:22,318,"1,000"
2025/12/05,09:00:22,319,100
2025/12/05,09:00:22,320,"3,200"
2025/12/05,09:00:22,321,"1,200"
2025/12/05,09:00:22,321,"1,000"
2025/12/05,09:00:21,321,200
2025/12/05,09:00:21,321,100
2025/12/05,09:00:20,321,500
2025/12/05,09:00:17,321,100
2025/12/05,09:00:16,320,200
2025/12/05,09:00:16,320,"1,100"
2025/12/05,09:00:16,321,100
2025/12/05,09:00:16,321,400
2025/12/05,09:00:16,321,900
2025/12/05,09:00:16,321,700
2025/12/05,09:00:15,323,100
2025/12/05,09:00:14,322,500
2025/12/05,09:00:14,322,100
2025/12/05,09:00:13,324,200
2025/12/05,09:00:13,323,800
2025/12/05,09:00:13,322,100
2025/12/05,09:00:12,323,100
2025/12/05,09:00:12,322,100
2025/12/05,09:00:12,321,100
2025/12/05,09:00:12,320,500
2025/12/05,09:00:11,320,100
2025/12/05,09:00:11,320,700
2025/12/05,09:00:10,321,"3,700"
2025/12/05,09:00:10,321,"1,100"
2025/12/05,09:00:08,324,200
2025/12/05,09:00:07,320,400
2025/12/05,09:00:07,321,600
2025/12/05,09:00:07,322,500
2025/12/05,09:00:07,322,100
2025/12/05,09:00:06,323,"4,400"
2025/12/05,09:00:06,322,600
2025/12/05,09:00:06,321,500
2025/12/05,09:00:04,321,300
2025/12/05,09:00:04,321,"2,100"
2025/12/05,09:00:04,322,400
2025/12/05,09:00:04,325,100
2025/12/05,09:00:04,323,900
2025/12/05,09:00:04,324,100
2025/12/05,09:00:04,325,500
2025/12/05,09:00:03,324,300
2025/12/05,09:00:02,323,"1,200"
2025/12/05,09:00:02,325,"3,500"
2025/12/05,09:00:02,324,100
2025/12/05,09:00:01,323,300
2025/12/05,09:00:01,323,500
2025/12/05,09:00:01,324,100
2025/12/05,09:00:01,323,200
2025/12/05,09:00:01,322,500
2025/12/05,09:00:01,322,200
2025/12/05,09:00:00,321,"1,600"
2025/12/05,09:00:00,320,400
2025/12/05,09:00:00,320,"137,600"
